predicted_time,station_name,model_A
2020-06-18 14:35:00,22207 - Rond-point du Dr Albert Schweitzer,21
2020-06-18 14:35:00,22601 - Marx Dormoy - ChÃ¢teau Sainte-Barbe,16
2020-06-18 14:35:00,23101 - Grande Rue - Europe,3
2020-06-18 14:35:00,25001 - Colmar - Victor Hugo,10
2020-06-18 14:35:00,27005 - Gare du Stade,13
2020-06-18 14:35:00,31020 - RÃ©sistance - Parmentier,8
2020-06-18 14:35:00,31704 - Jeanne Hornet - Girardot,3
2020-06-18 14:35:00,32017 - Basilique,0
2020-06-18 14:35:00,33009 - FÃ©lix Faure - Sadi Carnot,18
2020-06-18 14:35:00,35005 - Quai de l'Aisne - GÃ©nÃ©ral Leclerc,7
2020-06-18 14:35:00,41102 - Gare de Laplace,9
2020-06-18 14:35:00,41402 - Victor Hugo - Ecoles,9
2020-06-18 14:35:00,42018 - AmÃ©dÃ©e Huon - Fort d'Ivry,2
2020-06-18 14:35:00,42304 - Marc Sangnier - Division Leclerc,23
2020-06-18 14:35:00,43006 - Vignerons - Minimes,11
2020-06-18 14:35:00,44010 - 8 Mai 1945 - 10 Juillet 1940,0
2020-06-18 14:35:00,46003 - Conservatoire de Musique,18
2020-06-18 14:35:00,48010 - Karl Marx,2
2020-06-18 14:35:00,1015 - Place AndrÃ© Malraux,16
2020-06-18 14:35:00,1122 - Pont-Neuf - Quai du Louvre,0
2020-06-18 14:35:00,2020 - Danielle Casanova - OpÃ©ra,18
2020-06-18 14:35:00,3007 - Archives - Pastourelle,10
2020-06-18 14:35:00,4011 - HÃ´tel de Ville - Pont-Marie,0
2020-06-18 14:35:00,4109 - Mornay - Sully,5
2020-06-18 14:35:00,5020 - Institut du Monde Arabe - Saint-Germain,17
2020-06-18 14:35:00,5110 - LacÃ©pÃ¨de - Monge,2
2020-06-18 14:35:00,6008 - Assas - Luxembourg,6
2020-06-18 14:35:00,6027 - Blaise-Desgoffe - Vaugirard,10
2020-06-18 14:35:00,7007 - MusÃ©e d'Orsay,45
2020-06-18 14:35:00,7025 - Octave GrÃ©ard - Tour Eiffel,21
2020-06-18 14:35:00,8010 - LiÃ¨ge - Moscou,1
2020-06-18 14:35:00,8033 - Commandant RiviÃ¨re,24
2020-06-18 14:35:00,8053 - Place Georges Guillaumin,24
2020-06-18 14:35:00,9004 - GÃ©rando - Rochechouart,1
2020-06-18 14:35:00,9021 - Saint Georges - d'Aumale,4
2020-06-18 14:35:00,9039 - ChaussÃ©e d'Antin - Haussmann,24
2020-06-18 14:35:00,10006 - Petites Ecuries - Faubourg Saint-Denis,9
2020-06-18 14:35:00,10024 - Buisson Saint-Louis - Saint-Maur,1
2020-06-18 14:35:00,10105 - Mazagran - Bonne Nouvelle,0
2020-06-18 14:35:00,10201 - Magenta - Chabrol,3
2020-06-18 14:35:00,11020 - Belfort - Voltaire,2
2020-06-18 14:35:00,11036 - Jules Ferry - Faubourg du Temple Paris,5
2020-06-18 14:35:00,11105 - Parmentier - RÃ©publique,3
2020-06-18 14:35:00,12008 - Hector Malot - Daumesnil,41
2020-06-18 14:35:00,12029 - Dugommier,9
2020-06-18 14:35:00,12105 - Bercy - Villot,32
2020-06-18 14:35:00,12127 - Tremblay - Lac des Minimes,39
2020-06-18 14:35:00,13002 - Arago - GlaciÃ¨re,3
2020-06-18 14:35:00,13021 - Boussingault - Tolbiac,3
2020-06-18 14:35:00,13041 - Porte d'Ivry,8
2020-06-18 14:35:00,13103 - HÃ´pital PitiÃ© SalpÃªtriÃ¨re,23
2020-06-18 14:35:00,13128 - Quai de la Gare - Pont de Bercy,0
2020-06-18 14:35:00,14014 - Jourdan - Stade CharlÃ©ty,1
2020-06-18 14:35:00,14035 - Maine - Jean Zay,1
2020-06-18 14:35:00,14127 - Odessa - DÃ©part,1
2020-06-18 14:35:00,15005 - Place Jacques et ThÃ©rÃ¨se TrÃ©fouÃ«l,33
2020-06-18 14:35:00,15024 - Suffren - La Motte-Piquet,10
2020-06-18 14:35:00,15041 - Franquet - Labrouste,0
2020-06-18 14:35:00,15059 - Parc AndrÃ© CitroÃ«n,53
2020-06-18 14:35:00,15106 - Grenelle - Violet,13
2020-06-18 14:35:00,15129 - HÃ´pital Necker,13
2020-06-18 14:35:00,16011 - Victor Hugo - La Pompe,12
2020-06-18 14:35:00,16027 - Mozart - Jasmin,4
2020-06-18 14:35:00,16101 - Malakoff - Place de la Porte Maillot,0
2020-06-18 14:35:00,16124 - Route de SÃ¨vres - Porte de Bagatelle,9
2020-06-18 14:35:00,17012 - Mairie du 17Ã¨me,2
2020-06-18 14:35:00,17029 - Pierre Demours - Laugier,14
2020-06-18 14:35:00,17047 - Courcelles - Pierre Demours,8
2020-06-18 14:35:00,17123 - Clichy - Lechapelais,0
2020-06-18 14:35:00,18016 - Francoeur - Caulaincourt,2
2020-06-18 14:35:00,18032 - Porte de Clignancourt,4
2020-06-18 14:35:00,18108 - Evangile - Aubervilliers,0
2020-06-18 14:35:00,19001 - CrimÃ©e - Ourcq,3
2020-06-18 14:35:00,19019 - Petit - Manin,3
2020-06-18 14:35:00,19038 - Lassus - Delouvain,1
2020-06-18 14:35:00,19113 - PrÃ© Saint-Gervais - Lilas,0
2020-06-18 14:35:00,20001 - Place de la Nation - Charonne,3
2020-06-18 14:35:00,20017 - Saint-Blaise - Mouraud,6
2020-06-18 14:35:00,20037 - Gambetta - Saint Fargeau,2
2020-06-18 14:35:00,20111 - Villiers de l'Isle Adam - PyrÃ©nÃ©es,2
2020-06-18 14:35:00,20140 - Paganini - Davout,16
2020-06-18 14:35:00,21014 - Hameau Fleuri - MarchÃ©,9
2020-06-18 14:35:00,21104 - Madame de Sanzillon - Mozart,12
2020-06-18 14:35:00,21209 - MoliÃ¨re - RÃ©publique,3
2020-06-18 14:35:00,21311 - Parvis Corentin Celton,49
2020-06-18 14:35:00,21702 - Gare SNCF Vanves-Malakoff,1
2020-06-18 14:35:00,22008 - Charles de Gaulle - Graviers,16
2020-06-18 14:35:00,22301 - Chausson - Gabriel PÃ©ri,3
2020-06-18 14:35:00,22603 - Place de la Division Leclerc,15
2020-06-18 14:35:00,23102 - HÃ´tel de Ville,12
2020-06-18 14:35:00,25002 - HÃ´tel de Ville de Rueil-Malmaison,11
2020-06-18 14:35:00,27006 - Victor Hugo - Gare,6
2020-06-18 14:35:00,31021 - RÃ©sistance - Hoche,8
2020-06-18 14:35:00,31705 - Champeaux - Gallieni,2
2020-06-18 14:35:00,32018 - Franciade - Gabriel PÃ©ri,4
2020-06-18 14:35:00,33012 - Landy - Heurtault,6
2020-06-18 14:35:00,35006 - Delizy - Louis Nadot,22
2020-06-18 14:35:00,41103 - Place de la vache noire,5
2020-06-18 14:35:00,41403 - Gare RER - Malleret-Joinville,6
2020-06-18 14:35:00,42019 - Lampes,21
2020-06-18 14:35:00,42305 - Vanne - Saussaies,6
2020-06-18 14:35:00,43007 - HÃ´tel de Ville de Vincennes,2
2020-06-18 14:35:00,44011 - Lebrun - Colonel Fabien,4
2020-06-18 14:35:00,47001 - Place de la Gare,35
2020-06-18 14:35:00,48012 - Stalingrad - Henri Luisette,5
2020-06-18 14:35:00,1016 - ThÃ©rÃ¨se - OpÃ©ra,24
2020-06-18 14:35:00,2001 - Greneta - Sebastopol,26
2020-06-18 14:35:00,2021 - ClÃ©ry - Montmartre,42
2020-06-18 14:35:00,3008 - Perle - Vieille du Temple,17
2020-06-18 14:35:00,4012 - Tiron - Rivoli,5
2020-06-18 14:35:00,4110 - Neuve Saint-Pierre - Beautreillis,17
2020-06-18 14:35:00,5021 - Jussieu - FossÃ©s Saint-Bernard,20
2020-06-18 14:35:00,5114 - Claude Bernard - ArbalÃ¨te,3
2020-06-18 14:35:00,6009 - Guynemer - Jardin du Luxembourg,5
2020-06-18 14:35:00,6028 - Quatre Vents - Carrefour de l'OdÃ©on,20
2020-06-18 14:35:00,7008 - Villersexel - Saint-Germain,11
2020-06-18 14:35:00,7026 - Place de Finlande,21
2020-06-18 14:35:00,8011 - Clapeyron - Moscou,5
2020-06-18 14:35:00,8034 - Berri - Haussmann,35
2020-06-18 14:35:00,8054 - Bertie Albrecht - Hoche,27
2020-06-18 14:35:00,9005 - Square d'Anvers,4
2020-06-18 14:35:00,9022 - Rossini - Laffitte,27
2020-06-18 14:35:00,9101 - Cadet - La Fayette,6
2020-06-18 14:35:00,10008 - CitÃ© Riverin - ChÃ¢teau d'Eau,5
2020-06-18 14:35:00,10025 - Jemmapes - Ecluses Saint-Martin,3
2020-06-18 14:35:00,10107 - Gare du Nord - HÃ´pital LariboisiÃ¨re,0
2020-06-18 14:35:00,11001 - Richard Lenoir - Place de la Bastille,19
2020-06-18 14:35:00,11021 - Charonne - Pierre Bayle,2
2020-06-18 14:35:00,11037 - Faubourg Du Temple - Republique,6
2020-06-18 14:35:00,11107 - Faidherbe - Dahomey,9
2020-06-18 14:35:00,12009 - Charenton - Diderot,8
2020-06-18 14:35:00,12030 - Charenton - Wattignies,0
2020-06-18 14:35:00,12106 - Gare de Lyon - Roland Barthes,37
2020-06-18 14:35:00,12128 - Pyramide - Ecole du Breuil,28
2020-06-18 14:35:00,13005 - CordeliÃ¨res - Arago,10
2020-06-18 14:35:00,13022 - Butte aux Cailles - Esperance,2
2020-06-18 14:35:00,13043 - Dunois - Clisson,4
2020-06-18 14:35:00,13104 - Gare d'Austerlitz - Quai Saint-Bernard,20
2020-06-18 14:35:00,13515 - Auguste Blanqui - GlaciÃ¨re,17
2020-06-18 14:35:00,14016 - RenÃ© Coty - Parc Montsouris,5
2020-06-18 14:35:00,14036 - Boulard - Daguerre,4
2020-06-18 14:35:00,14128 - Gergovie - VercingÃ©torix,2
2020-06-18 14:35:00,15006 - Cherche-Midi - HÃ´pital Necker,29
2020-06-18 14:35:00,15025 - Dupleix - du Guesclin,12
2020-06-18 14:35:00,15042 - Henry Farman,15
2020-06-18 14:35:00,15060 - Place de la Montagne du Goulet,11
2020-06-18 14:35:00,15107 - Palais des Sports,11
2020-06-18 14:35:00,15131 - Charles Lecocq - Lecourbe,15
2020-06-18 14:35:00,16012 - Flandrin - Longchamp,4
2020-06-18 14:35:00,16029 - Maison de Radio - France,37
2020-06-18 14:35:00,16102 - PergolÃ¨se - Marbeau,15
2020-06-18 14:35:00,16129 - Ceinture du Lac Inferieure - Saint-Cloud,7
2020-06-18 14:35:00,17013 - Legendre - Dulong,0
2020-06-18 14:35:00,17030 - Pereire - Rennequin,6
2020-06-18 14:35:00,17048 - De Toqueville - Terrasse,5
2020-06-18 14:35:00,17124 - Porte de Saint-Ouen - Henri Huchard,2
2020-06-18 14:35:00,18017 - Caulaincourt - Place Constantin Pecqueur,5
2020-06-18 14:35:00,18033 - Belliard - DamrÃ©mont,2
2020-06-18 14:35:00,18109 - Pajol - Riquet,3
2020-06-18 14:35:00,19002 - Centquatre,2
2020-06-18 14:35:00,19021 - Mairie du 19Ã¨me,1
2020-06-18 14:35:00,19039 - Edouard Pailleron - Simon Bolivar,3
2020-06-18 14:35:00,19114 - Manin - SecrÃ©tan,12
2020-06-18 14:35:00,20002 - Square de la rue PixÃ©rÃ©court,0
2020-06-18 14:35:00,20019 - Place du Maquis du Vercors,1
2020-06-18 14:35:00,20039 - Belleville - Couronnes,3
2020-06-18 14:35:00,20112 - Jourdain - Place des Grandes Rigoles,1
2020-06-18 14:35:00,20142 - MÃ»riers - PÃ¨re Lachaise,2
2020-06-18 14:35:00,21015 - Nationale - Place Jules Guesde,14
2020-06-18 14:35:00,21105 - Morice - GÃ©nÃ©ral Leclerc,12
2020-06-18 14:35:00,21212 - Marne - Germain Dardan,14
2020-06-18 14:35:00,21312 - Lucie Aubrac - Fort,2
2020-06-18 14:35:00,21703 - Square du Carrefour de l'Insurrection,4
2020-06-18 14:35:00,22009 - Charles de Gaulle - OrlÃ©ans,8
2020-06-18 14:35:00,22303 - Lucien Lanternier - Le Luth,13
2020-06-18 14:35:00,22604 - HÃ´tel de Ville de Fontenay-aux-Roses,4
2020-06-18 14:35:00,23103 - Manufacture Nationale,20
2020-06-18 14:35:00,25003 - Henri Ste-Claire DÃ©ville - Paul HÃ©roult,10
2020-06-18 14:35:00,28001 - Richard Wallace - Place du 8 Mai 1945,18
2020-06-18 14:35:00,31022 - Mairie de Montreuil,3
2020-06-18 14:35:00,31706 - ChÃ¢teau - RÃ©publique,2
2020-06-18 14:35:00,32019 - Place du 8 mai 1945,18
2020-06-18 14:35:00,33014 - Parc Eli Lotar,12
2020-06-18 14:35:00,35007 - Benjamin Delessert - Jean Lolive,6
2020-06-18 14:35:00,41202 - Gare Rer de Fontenay sous Bois,14
2020-06-18 14:35:00,41404 - Carnot - PÃ¢querettes,14
2020-06-18 14:35:00,42021 - Raspail - Manufacture des Oeillets,27
2020-06-18 14:35:00,42501 - Raspail - Albert Schweitzer,10
2020-06-18 14:35:00,43008 - Fontenay - LibÃ©ration,6
2020-06-18 14:35:00,44012 - GÃ©nie - Mozart,7
2020-06-18 14:35:00,47002 - Les Juilliottes,14
2020-06-18 14:35:00,51001 - Gare d'Argenteuil,22
2020-06-18 14:35:00,1017 - Saint-HonorÃ© - 29 juillet,20
2020-06-18 14:35:00,2002 - Etienne Marcel - Montorgueil,17
2020-06-18 14:35:00,2022 - Saint-Fiacre - PoissoniÃ¨re,24
2020-06-18 14:35:00,3009 - Temple - Haudriettes,6
2020-06-18 14:35:00,4013 - Vieille du Temple - Francs Bourgeois,22
2020-06-18 14:35:00,4111 - HÃ´tel de Ville - Pont d'Arcole,0
2020-06-18 14:35:00,5022 - Boulangers - Cardinal Lemoine,3
2020-06-18 14:35:00,5115 - Buffon - Jardin des Plantes,15
2020-06-18 14:35:00,6010 - Chevreuse - Montparnasse,4
2020-06-18 14:35:00,6029 - Vaugirard - Monsieur le Prince,13
2020-06-18 14:35:00,7009 - AssemblÃ©e Nationale,53
2020-06-18 14:35:00,7101 - Raspail - Chomel,43
2020-06-18 14:35:00,8012 - Batignolles - Place de Clichy,7
2020-06-18 14:35:00,8035 - Bienfaisance - Place de Narvik,32
2020-06-18 14:35:00,8055 - Courcelles - Place des Ternes,13
2020-06-18 14:35:00,9006 - Dunkerque - Trudaine,2
2020-06-18 14:35:00,9023 - Laffitte - Italiens,31
2020-06-18 14:35:00,9102 - Londres - Place d'Estienne d'Orves,25
2020-06-18 14:35:00,10009 - Mairie du 10Ã¨me,1
2020-06-18 14:35:00,10026 - Gare de l'Est - Chateau Landon,0
2020-06-18 14:35:00,10110 - Louis Blanc - Jemmapes,2
2020-06-18 14:35:00,11002 - Roquette - ThiÃ©rÃ©,13
2020-06-18 14:35:00,11022 - Roquette - Auguste Laurent,6
2020-06-18 14:35:00,11038 - Temple - Charlot,4
2020-06-18 14:35:00,11109 - Pierre LevÃ©e - Fontaine Timbaud,3
2020-06-18 14:35:00,12010 - Daumesnil - Picpus,10
2020-06-18 14:35:00,12031 - Gabriel LamÃ©,32
2020-06-18 14:35:00,12107 - Diderot - Pierre Bourdan,4
2020-06-18 14:35:00,12129 - Bois de Vincennes - Porte Jaune,5
2020-06-18 14:35:00,13006 - DumÃ©ril - Jeanne d'Arc,4
2020-06-18 14:35:00,13023 - Bobillot - Moulin des PrÃ©s,3
2020-06-18 14:35:00,13044 - Place Jeanne d'Arc,2
2020-06-18 14:35:00,13106 - Bobillot - Paulin Mery,8
2020-06-18 14:35:00,13516 - GlaciÃ¨re - Soeur Catherine Marie,14
2020-06-18 14:35:00,14018 - Porte d'OrlÃ©ans,7
2020-06-18 14:35:00,14101 - Gare Montparnasse - Edgar Quinet,8
2020-06-18 14:35:00,14130 - Jonquoy - Didot,3
2020-06-18 14:35:00,15008 - SÃ¨vres - Lecourbe,57
2020-06-18 14:35:00,15026 - Bir Hakeim,25
2020-06-18 14:35:00,15043 - Brancion - Lefebvre,1
2020-06-18 14:35:00,15061 - Square Desnouettes,17
2020-06-18 14:35:00,15108 - Lourmel - Marie Skobtsov,2
2020-06-18 14:35:00,15132 - Bargue -  Dutot,2
2020-06-18 14:35:00,16013 - Mairie du 16Ã¨me,9
2020-06-18 14:35:00,16030 - Place de Barcelone - Mirabeau,27
2020-06-18 14:35:00,16103 - Traktir - Foch,6
2020-06-18 14:35:00,16136 - ThÃ©ophile Gautier - FranÃ§ois Millet,18
2020-06-18 14:35:00,17015 - Place de LÃ©vis,6
2020-06-18 14:35:00,17031 - Place de la Porte de Champerret,10
2020-06-18 14:35:00,17050 - Batignolles - Abel Truchet,3
2020-06-18 14:35:00,17125 - Marie-Georges Picquart - Pereire,5
2020-06-18 14:35:00,18018 - Carpeaux - Place Jacques Froment,3
2020-06-18 14:35:00,18034 - Leibniz - Jean Dollfus,3
2020-06-18 14:35:00,18110 - Departement - Pajol,3
2020-06-18 14:35:00,19003 - Quai de la Seine,0
2020-06-18 14:35:00,19022 - MarchÃ© SecrÃ©tan,2
2020-06-18 14:35:00,19040 - Belleville - TÃ©lÃ©graphe,0
2020-06-18 14:35:00,19115 - Porte de la Villette,5
2020-06-18 14:35:00,20003 - PyrÃ©nÃ©es - Cours de Vincennes,2
2020-06-18 14:35:00,20020 - PyrÃ©nÃ©es - Charles Renouvier,4
2020-06-18 14:35:00,20040 - Parc de Belleville - Julien Lacroix,1
2020-06-18 14:35:00,20113 - Piat - Parc de Belleville,0
2020-06-18 14:35:00,20143 - Ramponeau - Belleville,2
2020-06-18 14:35:00,21016 - Point du Jour - Jean JaurÃ¨s,4
2020-06-18 14:35:00,21107 - Bertrand Sincholle - Henri Barbusse,19
2020-06-18 14:35:00,21213 - Vanne - GÃ©nÃ©ral de Gaulle,6
2020-06-18 14:35:00,21313 - Guynemer - SÃ©verine,15
2020-06-18 14:35:00,21704 - Place du MarÃ©chal de Lattre de Tassigny,1
2020-06-18 14:35:00,22010 - Charles de Gaulle - Louis-Philippe,13
2020-06-18 14:35:00,22401 - Charles de Gaulle - Plateau de Vanves,6
2020-06-18 14:35:00,23001 - Paul Vaillant Couturier - Chaptal,35
2020-06-18 14:35:00,23301 - Les Blagis,15
2020-06-18 14:35:00,25004 - Marcel Pourtout - Ã‰douard Manet,19
2020-06-18 14:35:00,31001 - Lagny - Auguste Blanqui,21
2020-06-18 14:35:00,31023 - Place FranÃ§ois Mitterand,4
2020-06-18 14:35:00,31707 - Edouard Vaillant - GalliÃ©ni,6
2020-06-18 14:35:00,32020 - Jules Guesdes - Carnot,4
2020-06-18 14:35:00,33015 - Charles Tillon - CimetiÃ¨re Communal,5
2020-06-18 14:35:00,35008 - Place de l'Eglise,5
2020-06-18 14:35:00,41203 - Stalingrad - Rigollots,0
2020-06-18 14:35:00,41405 - Place de l'Europe,13
2020-06-18 14:35:00,42022 - Gare RER - Maurice Grandcoing,33
2020-06-18 14:35:00,42503 - Vladimir Ilitch LÃ©nine - AndrÃ©e Chedid,15
2020-06-18 14:35:00,43009 - Place Jean-Spire-LemaÃ®tre,8
2020-06-18 14:35:00,44013 - Edouard Tremblay - Julian Grimau,5
2020-06-18 14:35:00,47003 - Charentonneau - Maisons Alfort,10
2020-06-18 14:35:00,51002 - Placette GrÃ©goire Collas,7
2020-06-18 14:35:00,1018 - Alger - Rivoli,19
2020-06-18 14:35:00,2003 - Saint-Denis - RÃ©aumur,9
2020-06-18 14:35:00,2101 - Bachaumont - Montmartre,27
2020-06-18 14:35:00,3010 - Beaubourg - Michel-le-Comte,15
2020-06-18 14:35:00,4014 - Blancs-Manteaux - Archives,8
2020-06-18 14:35:00,5001 - Harpe - Saint-Germain,23
2020-06-18 14:35:00,5024 - Place Monge,1
2020-06-18 14:35:00,5116 - Place Valhubert,36
2020-06-18 14:35:00,6012 - Saint-Germain - Ciseaux,14
2020-06-18 14:35:00,6030 - Assas - Vaugirard,8
2020-06-18 14:35:00,7010 - Constantine - UniversitÃ©,47
2020-06-18 14:35:00,7102 - Mairie du 7Ã¨me,21
2020-06-18 14:35:00,8013 - Marignan - Champs-ElysÃ©es,18
2020-06-18 14:35:00,8036 - Lisbonne - Monceau,30
2020-06-18 14:35:00,8056 - Beaujon - Wagram,8
2020-06-18 14:35:00,9007 - Condorcet - Turgot,2
2020-06-18 14:35:00,9024 - Taitbout - La Fayette,48
2020-06-18 14:35:00,9104 - Caumartin - Provence,22
2020-06-18 14:35:00,10010 - Place Jacques Bonsergent,3
2020-06-18 14:35:00,10027 - Dunkerque - Alsace,2
2020-06-18 14:35:00,10111 - Jemmapes - Grange aux Belles,4
2020-06-18 14:35:00,11003 - Keller - La Roquette,8
2020-06-18 14:35:00,11023 - Saint-Maur - Roquette,3
2020-06-18 14:35:00,11039 - Richard Lenoir - Jean-Pierre Timbaud,6
2020-06-18 14:35:00,11110 - Roquette - Folie Regnault,2
2020-06-18 14:35:00,12011 - Charenton - Place du Col Bourgoin,7
2020-06-18 14:35:00,12032 - Porte DorÃ©e,19
2020-06-18 14:35:00,12108 - Bercy,65
2020-06-18 14:35:00,12150 - Bastille - Quai de la RapÃ©e,13
2020-06-18 14:35:00,13007 - Le Brun - Gobelins,2
2020-06-18 14:35:00,13024 - Bobillot - Tolbiac,9
2020-06-18 14:35:00,13045 - Jean Colly - Tolbiac,5
2020-06-18 14:35:00,13109 - Brillat-Savarin - KÃ¼ss,3
2020-06-18 14:35:00,14001 - Edgar Quinet - GaitÃ©,1
2020-06-18 14:35:00,14019 - Sarrette - GÃ©nÃ©ral Leclerc,8
2020-06-18 14:35:00,14103 - Maine - Liancourt,1
2020-06-18 14:35:00,14131 - Jourdan - Monticelli,2
2020-06-18 14:35:00,15009 - Suffren - PÃ©rignon,13
2020-06-18 14:35:00,15027 - Duhamel - AndrÃ© Gide,3
2020-06-18 14:35:00,15044 - Dantzig - Lefebvre,10
2020-06-18 14:35:00,15062 - Convention - Lourmel,15
2020-06-18 14:35:00,15109 - Cevennes - Bergers,4
2020-06-18 14:35:00,15133 - Sellier - Saint-Cloud,0
2020-06-18 14:35:00,16014 - Eylau - TrocadÃ©ro,8
2020-06-18 14:35:00,16031 - Vignes - Boulainvilliers,3
2020-06-18 14:35:00,16104 - Paul Valery - Victor Hugo,7
2020-06-18 14:35:00,16138 - Saint-Cloud - Hippodrome,2
2020-06-18 14:35:00,17016 - Brochant - Square des Batignolles,2
2020-06-18 14:35:00,17032 - Jean Oestreicher - Porte de Champerret,5
2020-06-18 14:35:00,17102 - Alfred Roll - Berthier,3
2020-06-18 14:35:00,18001 - DamrÃ©mont - Caulaincourt,3
2020-06-18 14:35:00,18019 - Square Raymond Souplex,1
2020-06-18 14:35:00,18035 - RenÃ© Binet - Porte de Montmartre,9
2020-06-18 14:35:00,18111 - FÃ©lix Ziem - Armand Gauthier,0
2020-06-18 14:35:00,19004 - Quai de la Loire - Jean JaurÃ¨s,0
2020-06-18 14:35:00,19023 - Manin - Simon Bolivar,2
2020-06-18 14:35:00,19041 - Belleville - PyrÃ©nÃ©es,0
2020-06-18 14:35:00,19117 - Euryale Dehaynin - Loire,1
2020-06-18 14:35:00,20004 - Commandant l'Herminier - Gallieni,3
2020-06-18 14:35:00,20021 - Indre - Prairies,1
2020-06-18 14:35:00,20042 - PyrÃ©nÃ©es - Emmery,1
2020-06-18 14:35:00,20115 - Louis LumiÃ¨re - Porte de Bagnolet,1
2020-06-18 14:35:00,20201 - EugÃ¨ne Reisz - Davout,0
2020-06-18 14:35:00,21017 - Place Marcel Sembat,13
2020-06-18 14:35:00,21108 - Mairie de Clichy,22
2020-06-18 14:35:00,21215 - Verdier - Jean JaurÃ¨s,7
2020-06-18 14:35:00,21314 - Chemin de Bretagne,29
2020-06-18 14:35:00,21706 - Jean Bleuzen - Square du 11 Novembre,14
2020-06-18 14:35:00,22012 - Madeleine Michelis - Roule,6
2020-06-18 14:35:00,22402 - Jean JaurÃ¨s - Salvador Allende,7
2020-06-18 14:35:00,23002 - Pont de Levallois-bÃ©con,44
2020-06-18 14:35:00,23302 - Parc de Sceaux - Centre-Ville,19
2020-06-18 14:35:00,25005 - 18 juin 1940 - Buzenval,5
2020-06-18 14:35:00,31003 - Paris - Emile Zola,7
2020-06-18 14:35:00,31024 - Romainville - Vaillant-Couturier,2
2020-06-18 14:35:00,31708 - Noisy le Sec - Jean-Baptiste ClÃ©ment,0
2020-06-18 14:35:00,32021 - Place du Front Populaire - George Sand,27
2020-06-18 14:35:00,33016 - Fort d'Aubervilliers,16
2020-06-18 14:35:00,35009 - Jean Lolive - Parc Stalingrad,7
2020-06-18 14:35:00,41204 - RÃ©publique - Danton,1
2020-06-18 14:35:00,41601 - GÃ©nÃ©ral De Gaulle - Alouette,1
2020-06-18 14:35:00,42023 - Place LÃ©on Gambetta,19
2020-06-18 14:35:00,42504 - Gare RER de Gentilly,7
2020-06-18 14:35:00,43010 - La Jarry - Place Diderot,3
2020-06-18 14:35:00,44014 - Camille Risch - Paul Armangot,9
2020-06-18 14:35:00,47004 - Stade Auguste Delaune,8
2020-06-18 14:35:00,51003 - HÃ´tel de Ville d'Argenteuil,10
2020-06-18 14:35:00,1020 - Cambon - Rivoli,37
2020-06-18 14:35:00,2004 - Square Pierre Lazareff,16
2020-06-18 14:35:00,2102 - Saint-Marc - Feydeau,34
2020-06-18 14:35:00,3011 - Turbigo - RÃ©aumur,5
2020-06-18 14:35:00,4015 - Mairie du 4Ã¨me,16
2020-06-18 14:35:00,5002 - Sommerard - Saint-Jacques,18
2020-06-18 14:35:00,5026 - Pascal - Claude Bernard,9
2020-06-18 14:35:00,5119 - Jussieu - Guy de la Brosse,25
2020-06-18 14:35:00,6013 - Jacques Callot - Mazarine,23
2020-06-18 14:35:00,6031 - Pierre Sarrazin - Saint-Michel,30
2020-06-18 14:35:00,7011 - Las Cases - Bourgogne,19
2020-06-18 14:35:00,7109 - Place Joffre - FrÃ©dÃ©ric le Play,13
2020-06-18 14:35:00,8015 - RoquÃ©pine - Malesherbes,33
2020-06-18 14:35:00,8037 - Monceau - Malesherbes,26
2020-06-18 14:35:00,8057 - Hoche - Tilsitt,31
2020-06-18 14:35:00,9008 - Tour d'Auvergne - Rodier,1
2020-06-18 14:35:00,9025 - Taitbout - ChÃ¢teaudun,25
2020-06-18 14:35:00,9106 - Boudreau - Auber,14
2020-06-18 14:35:00,10011 - Bourse du Travail,11
2020-06-18 14:35:00,10028 - Gare du Nord - Dunkerque,4
2020-06-18 14:35:00,10113 - Parmentier - HÃ´pital Saint-Louis,5
2020-06-18 14:35:00,11004 - Charonne - Faubourg Saint-Antoine,28
2020-06-18 14:35:00,11024 - Mairie du 11Ã¨me,1
2020-06-18 14:35:00,11040 - Temple - Jean-Pierre Timbaud,7
2020-06-18 14:35:00,11111 - LÃ©on Frot - Charonne,1
2020-06-18 14:35:00,12013 - Montgallet - Reuilly,5
2020-06-18 14:35:00,12033 - FranÃ§ois Truffaut - Saint Emilion,34
2020-06-18 14:35:00,12109 - Mairie du 12Ã¨me,3
2020-06-18 14:35:00,12151 - Gare de Lyon - Place Louis Armand,56
2020-06-18 14:35:00,13008 - Place d'Italie - Soeur Rosalie,12
2020-06-18 14:35:00,13025 - Place de Rungis,6
